codgeo,x,y,libgeo
02237,744965.699,6955719.451,Crécy-sur-Serre
02238,737014.699,6945613.166,Crépy
02239,737402.851,6882690.953,Crézancy
02240,728284.07,6981461.932,Croix-Fonsomme
02241,725570.194,6895640.94,La Croix-sur-Ourcq
02242,718149.931,6875513.711,Crouttes-sur-Marne
02243,726588.037,6923200.026,Crouy
02244,754142.175,6981665.367,Crupilly
02245,723434.016,6923224.87,Cuffies
02246,711121.92,6956084.84,Cugny
02248,759205.389,6954188.739,Cuirieux
02249,735515.219,6910154.47,Cuiry-Housse
02250,755386.546,6921426.279,Cuiry-lès-Chaudardes
02251,779646.481,6963620.905,Cuiry-lès-Iviers
02252,751298.231,6922881.54,Cuissy-et-Geny
02253,718069.748,6924587.909,Cuisy-en-Almont
02254,713899.314,6916060.416,Cutry
02255,741535.121,6920681.864,Cys-la-Commune
02256,775140.071,6963866.212,Dagny-Lambercy
02257,716554.678,6969496.876,Dallon
02258,712947.243,6894139.889,Dammard
02259,710533.442,6904727.453,Dampleux
02260,728967.686,6952073.356,Danizy
02261,749371.581,6957010.182,Dercy
02262,726089.71,6947712.427,Deuillet
02263,744671.859,6918073.842,Dhuizel
02264,773255.205,6948957.528,Dizy-le-Gros
02265,782315.229,6963691.908,Dohis
02266,778402.323,6959918.208,Dolignon
02267,715719.923,6914451.177,Dommiers
02268,719953.499,6879564.967,Domptin
02269,750524.704,6985419.025,Dorengt
02270,709399.886,6966137.971,Douchy
02271,746754.442,6904641.924,Dravegny
02272,728305.409,6908675.017,Droizy
02273,709622.032,6961409.461,Dury
02274,763778.754,6953595.943,Ébouleau
02275,770958.996,6980555.978,Effry
02276,758038.184,6981131.077,Englancourt
02277,718393.114,6930298.173,Épagny
02278,776965.316,6976848.355,Éparcy
02279,725827.44,6889317.68,Épaux-Bézu
02280,732977.582,6889536.863,Épieds
02281,732531.405,6866658.182,L'Épine-aux-Bois
02282,753496.946,6939556.373,Eppes
02283,750886.829,6959660.511,Erlon
02284,760130.123,6980453.507,Erloy
02286,754059.147,6987361.609,Esquéhéries
02287,719625.722,6963891.953,Essigny-le-Grand
02288,726384.728,6977635.229,Essigny-le-Petit
02289,730277.213,6874153.611,Essises
02290,724850.404,6881650.985,Essômes-sur-Marne
02291,720209.132,6985821.314,Estrées
02292,730637.612,6881336.416,Étampes-sur-Marne
02293,732393.356,6981503.968,Étaves-et-Bocquiaux
02294,742135.218,6935643.737,Étouvelles
02295,766417.108,6977852.64,Étréaupont
02296,711330.961,6970451.755,Étreillers
02297,725472.773,6886990.041,Étrépilly
02298,747333.382,6989241.154,Étreux
02299,775135.627,6928999.36,Évergnicourt
02302,713001.014,6903063.513,Faverolles
02303,718171.922,6974741.391,Fayet
02304,726659.229,6952082.802,La Fère
02305,737265.56,6898652.632,Fère-en-Tardenois
02306,739768.273,6960418.752,La Ferté-Chevresis
02307,710381.198,6897336.89,La Ferté-Milon
02308,750043.618,6994642.013,Fesmy-le-Sart
02309,755079.399,6936537.961,Festieux
02310,732115.581,6978193.178,Fieulaine
02311,740458.161,6928317.951,Filain
02312,766404.279,6989473.349,La Flamengrie
02313,748456.624,6976643.933,Flavigny-le-Grand-et-Beaurain
02315,714064.218,6956317.978,Flavy-le-Martel
02316,711638.143,6907359.468,Fleury
02317,711233.595,6966823.452,Fluquières
02318,721210.504,6938918.192,Folembray
02319,728509.881,6978115.585,Fonsomme
02320,715278.025,6967681.451,Fontaine-lès-Clercs
02321,765149.134,6973132.573,Fontaine-lès-Vervins
02322,730500.167,6975635.513,Fontaine-Notre-Dame
02323,726406.753,6980838.626,Fontaine-Uterte
02324,760578.941,6992876.852,Fontenelle
02326,714020.203,6923398.901,Fontenoy
02327,706861.787,6967385.231,Foreste
02328,735461.739,6882908.229,Fossoy
02329,733292.363,6946712.508,Fourdrain
02330,716479.101,6972852.078,Francilly-Selency
02331,757494.219,6968895.634,Franqueville
02332,740011.751,6893817.962,Fresnes-en-Tardenois
02333,726811.304,6939587.51,Fresnes-sous-Coucy
02334,730139.701,6983982.318,Fresnoy-le-Grand
02335,730883.046,6947789.716,Fressancourt
02336,717102.064,6953875.281,Frières-Faillouël
02337,765417.092,6983069.995,Froidestrées
02338,752076.674,6953845.741,Froidmont-Cohartille
02339,713261.867,6887052.911,Gandelu
02340,720616.05,6969380.743,Gauchy
02341,762759.234,6968844.539,Gercy
02342,766764.487,6981830.34,Gergny
02343,708555.296,6968224.308,Germaine
02345,720398.987,6960015.915,Gibercourt
02346,755574.927,6945968.394,Gizy
02347,733414.275,6884276.181,Gland
02349,762220.822,6933196.445,Goudelancourt-lès-Berrieux
02350,761510.938,6953596.134,Goudelancourt-lès-Pierrepont
02351,747903.989,6895865.012,Goussancourt
02352,719002.827,6988939.706,Gouy
02353,753242.098,6950457.542,Grandlup-et-Fay
02354,785667.161,6959613.537,Grandrieux
02355,717223.663,6976522.03,Gricourt
02356,727197.977,6892335.001,Grisolles
02357,763518.72,6966731.028,Gronard
02358,738132.458,6983741.058,Grougis
02359,719746.444,6967934.402,Grugies
02360,770467.187,6927086.829,Villeneuve-sur-Aisne
02361,744883.002,6977603.725,Guise
02362,708700.986,6950220.137,Guivry
02363,718925.114,6934869.732,Guny
02364,761107.993,6917880.669,Guyencourt
02366,744031.461,6986725.272,Hannapes
02367,713175.248,6964783.849,Happencourt
02368,702375.543,6909658.24,Haramont
02369,770765.405,6967527.627,Harcigny
02370,713681.694,6985384.94,Hargicourt
02371,724127.241,6971403.577,Harly
02372,726007.84,6908877.108,Hartennes-et-Taux
02373,766241.276,6966938.072,Hary
02374,719958.478,6979245.171,Lehaucourt
02375,717177.503,6889930.527,Hautevesnes
02376,737662.065,6976791.657,Hauteville
02377,759471.21,6975062.573,Haution
02378,775038.875,6976660.137,La Hérie
02379,747090,6969453.993,Le Hérie-la-Viéville
02380,721240.219,6960798.66,Hinacourt
02381,779370.771,6983233.755,Hirson
02382,714558.661,6973575.52,Holnon
02383,726977.831,6973267.047,Homblières
02384,761131.258,6965519.161,Houry
02385,750124.248,6966617.904,Housset
02386,747721.261,6983800.546,Iron
02387,725183.788,6967238.903,Itancourt
02388,781827.326,6965809.991,Iviers
02389,738945.495,6887901.451,Jaulgonne
02390,710562.448,6981164.494,Jeancourt
02391,776872.224,6968715.791,Jeantes
02392,721838.992,6984662.799,Joncourt
02393,738457.647,6910545.039,Jouaignes
02395,725321.5,6934802.27,Jumencourt
02396,752644.536,6923515.371,Jumigny
02397,717042.367,6957608.176,Jussy
02398,722845.043,6927700.376,Juvigny
02399,764721.001,6927876.093,Juvincourt-et-Damary
02400,731156.556,6927878.535,Laffaux
02401,761989.674,6974169.294,Laigny
02402,705295.522,6970079.831,Lanchy
02403,743493.023,6969841.785,Landifay-et-Bertaignemont
02404,771508.906,6972129.658,Landouzy-la-Cour
02405,775596.013,6973556.293,Landouzy-la-Ville
02406,726784.983,6934015.573,Landricourt
02407,738699.597,6938782.06,Laniscourt
02408,744969.018,6941144.859,Laon
02409,769777.87,6943804.621,Lappion
02410,703994.682,6906835.69,Largny-sur-Automne
02411,722754.525,6894920.513,Latilly
02412,729519.549,6907092.342,Launoy
02413,742588.412,6933874.599,Laval-en-Laonnois
02414,751362.413,6983267.05,Lavaqueresse
02415,711254.331,6917050.392,Laversine
02416,754615.052,6971899.952,Lemé
02417,712522.752,6988439.544,Lempire
02418,763303.792,6983813.773,Lerzy
02419,755777.253,6984934.763,Leschelle
02420,722588.42,6978495.865,Lesdins
02421,736411.883,6912346.709,Lesges
02422,745125.776,6981634.974,Lesquielles-Saint-Germain
02423,725563.023,6930482.29,Leuilly-sous-Coucy
02424,724780.29,6925344.708,Leury
02425,784180.017,6973860.39,Leuze
02426,722402.17,6981871.726,Levergies
02427,739397.668,6908256.358,Lhuys
02428,719331.158,6889184.33,Licy-Clignon
02429,745134.021,6932229.952,Lierval
02430,759065.978,6946018.024,Liesse-Notre-Dame
02431,721642.945,6954846.516,Liez
02432,740392.736,6913882.168,Limé
02433,773779.293,6953527.316,Lislet
02435,787808.342,6971074.871,Logny-lès-Aubenton
02438,715958.741,6909356.741,Longpont
02439,749024.389,6917209.765,Les Septvallons
02440,776437.659,6937217.935,Lor
02441,717603.615,6905926.608,Louâtre
02442,738243.805,6904706.288,Loupeigne
02443,720191.283,6883966.894,Lucy-le-Bocage
02444,758564.064,6965139.214,Lugny
02445,768898.259,6981379.744,Luzoir
02446,722474.724,6959279.514,Ly-Fontaine
02447,733249.525,6910560.474,Maast-et-Violaine
02448,760468.61,6950629.805,Mâchecourt
02449,715911.938,6895545.144,Macogny
02450,741026.25,6975087.492,Macquigny
02451,719841.533,6981988.688,Magny-la-Fosse
02452,713512.056,6977155.513,Maissemy
02453,752022.672,6919946.609,Maizy
02454,772438.356,6935747.866,La Malmaison
02455,752484.246,6980494.211,Malzy
02456,712984.361,6940624.031,Manicamp
02457,759430.541,6943131.856,Marchais
02458,737070.841,6867367.684,Dhuys et Morin-en-Brie
02459,729552.97,6972811.378,Marcy
02460,752971.588,6961014.942,Marcy-sous-Marle
02461,710660.558,6943897.714,Marest-Dampcourt
02462,740873.775,6904868.6,Mareuil-en-Dôle
02463,755027.644,6967904.467,Marfontaine
02464,729421.154,6925929.69,Margival
02465,716271.788,6883702.747,Marigny-en-Orxois
02466,714409.152,6898087.833,Marizy-Sainte-Geneviève
02467,716673.163,6898091.998,Marizy-Saint-Mard
02468,755183.017,6960954.917,Marle
02469,756416.36,6977222.935,Marly-Gomont
02470,781609.684,6974796.235,Martigny
02471,749765.685,6932554.882,Martigny-Courpierre
02472,757768.456,6938150.134,Mauregny-en-Haye
02473,728729.764,6956777.449,Mayot
02474,719857.952,6954796.508,Mennessis
02476,740128.62,6988363.925,Mennevret
02477,719628.693,6919074.885,Mercin-et-Vaux
02478,736182.728,6935030.415,Merlieux-et-Fouquerolles
02480,738849.924,6956925.781,Mesbrecourt-Richecourt
02481,726183.082,6970075.493,Mesnil-Saint-Laurent
02482,755179.855,6917800.364,Meurival
02483,727978.33,6965942.857,Mézières-sur-Oise
02484,737364.128,6884946.859,Mézy-Moulins
02485,717906.75,6915055.754,Missy-aux-Bois
02486,756730.287,6947994.952,Missy-lès-Pierrepont
02487,731815.324,6920796.539,Missy-sur-Aisne
02488,738168.996,6992874.347,Molain
02489,739089.265,6940538.706,Molinchart
02490,741539.144,6930855.359,Monampteuil
02491,745455.328,6965210.387,Monceau-le-Neuf-et-Faucouzy
02492,735016.565,6951452.822,Monceau-lès-Leups
02493,751861.198,6947226.928,Monceau-le-Waast
02494,750275.128,6979197.306,Monceau-sur-Oise
02495,775514.832,6985584.382,Mondrepuis
02496,716684.953,6894053.999,Monnes
02497,740191.733,6937807.633,Mons-en-Laonnois
02498,761161.861,6939634.006,Montaigu
02499,737124.892,6936837.147,Montbavin
02500,725585.069,6985197.568,Montbrehain
02501,752719.628,6935161.433,Montchâlons
02502,774341.722,6954901.838,Montcornet
02503,737924.936,6972550.986,Mont-d'Origny
02504,718909.763,6959651.954,Montescourt-Lizerolles
02505,731682.63,6871997.035,Montfaucon
02506,712596.123,6910099.252,Montgobert
02507,723840.731,6897411.154,Montgru-Saint-Hilaire
02508,747557.617,6932421.514,Monthenault
02509,721477.941,6889917.646,Monthiers
02510,740392.733,6881014.138,Monthurel
02511,734762.445,6979358.796,Montigny-en-Arrouaise
02512,707863.042,6891397.136,Montigny-l'Allier
02513,766371.401,6954631.531,Montigny-le-Franc
02514,707199.214,6919209.714,Montigny-Lengrain
02515,741444.042,6876095.048,Montigny-lès-Condé
02516,758033.013,6960565.095,Montigny-sous-Marle
02517,742136.1,6957470.588,Montigny-sur-Crécy
02518,737748.2,6873769.828,Montlevon
02519,776757.832,6952545.231,Montloué
02520,742338.24,6910439.967,Mont-Notre-Dame
02521,714327.421,6880820.36,Montreuil-aux-Lions
02522,787215.588,6966648.924,Mont-Saint-Jean
02523,746753.488,6908546.925,Mont-Saint-Martin
02524,734837.734,6886993.188,Mont-Saint-Père
02525,724023.516,6975297.917,Morcourt
02526,777650.699,6962279.582,Morgny-en-Thiérache
02527,713828.089,6929161.351,Morsain
02528,705887.478,6915198.303,Mortefontaine
02529,747943.23,6955081.611,Mortiers
02530,749325.119,6924737.48,Moulins
02531,746231.147,6923867.488,Moussy-Verneuil
02532,725312.409,6961321.826,Moÿ-de-l'Aisne
02533,731650.395,6908817.777,Muret-et-Crouttes
02534,754051.808,6918032.943,Muscourt
02535,772180.163,6964623.853,Nampcelles-la-Cour
02536,731555.796,6911803.588,Nampteuil-sous-Muret
02537,732475.897,6926172.536,Nanteuil-la-Fosse
02538,730029.266,6899082.298,Nanteuil-Notre-Dame
02539,718620.005,6983589.086,Nauroy
02540,732696.45,6877790.704,Nesles-la-Montagne
02541,774335.787,6926781.498,Neufchâtel-sur-Aisne
02542,711531.35,6946462.016,Neuflieux
02543,719280.197,6895929.274,Neuilly-Saint-Front
02544,774717.762,6981740.843,Neuve-Maison
02545,760130.606,6957644.581,La Neuville-Bosmont
02546,711369.89,6953015.509,La Neuville-en-Beine
02547,752749.054,6965715.124,La Neuville-Housset
02548,749306.486,6987377.768,La Neuville-lès-Dorengt
02549,724042.231,6969130.231,Neuville-Saint-Amand
02550,750710.903,6930195.513,Neuville-sur-Ailette
02551,728900.602,6928478.457,Neuville-sur-Margival
02552,733723.357,6973096.442,Neuvillette
02553,774569.567,6942161.714,Nizy-le-Comte
02554,729545.043,6879435.177,Nogentel
02555,724386.488,6871490.935,Nogent-l'Artaud
02556,779053.497,6952806.561,Noircourt
02557,715119.285,6900501.931,Noroy-sur-Ourcq
02558,758079.181,6990312.04,Le Nouvion-en-Thiérache
02559,735617.145,6956524.23,Nouvion-et-Catillon
02560,733201.443,6956590.15,Nouvion-le-Comte
02561,743865.35,6934606.966,Nouvion-le-Vineux
02562,713627.377,6926049.726,Nouvron-Vingré
02563,738778.088,6978870.632,Noyales
02564,724229.839,6914712.988,Noyant-et-Aconin
02565,749532.382,6921755.877,Œuilly
02566,713827.506,6946194.65,Ognes
02567,772671.532,6980409.839,Ohis
02568,709481.218,6901557.345,Oigny-en-Valois
02569,746820.976,6991838.005,Oisy
02570,710492.43,6959004.012,Ollezy
02571,721460.434,6975838.649,Omissy
02572,773764.143,6920052.857,Orainville
02573,751051.799,6934113.892,Orgeval
02574,772705.868,6976846.153,Origny-en-Thiérache
02575,738067.925,6969906.468,Origny-Sainte-Benoite
02576,717250.222,6922262.889,Osly-Courtil
02577,741007.723,6925785.441,Ostel
02578,753717.626,6926038.79,Oulches-la-Vallée-Foulon
02579,724853.066,6901187.146,Oulchy-la-Ville
02580,727888.492,6900848.86,Oulchy-le-Château
02581,743862.33,6914731.194,Paars
02582,750961.792,6925473.144,Paissy
02583,747099.283,6929170.296,Pancy-Courtecon
02584,763124.75,6991349.038,Papleux
02585,723931.775,6907891.671,Parcy-et-Tigny
02586,783792.95,6961261.813,Parfondeval
02587,750942.837,6937872.685,Parfondru
02588,751053.565,6921829.459,Pargnan
02589,739118.062,6929428.235,Pargny-Filain
02590,741255.651,6872846.013,Pargny-la-Dhuys
02591,744533.106,6959442.84,Pargny-les-Bois
02592,740626.96,6966311.867,Parpeville
02593,721686.001,6922590.314,Pasly
02594,713445.153,6895903.952,Passy-en-Valois
02595,741963.321,6885305.129,Passy-sur-Marne
02596,720979.713,6872734.552,Pavant
02598,716702.04,6919615.432,Pernant
02599,718704.893,6940828.315,Pierremande
02600,756921.557,6950241.061,Pierrepont
02601,774769.254,6923757.349,Pignicourt
02602,733480.704,6932215.489,Pinon
02604,707472.072,6961963.983,Pithon
02605,737935.338,6966561.757,Pleine-Selve
02606,725372.134,6904385.035,Le Plessier-Huleu
02607,720025.671,6914629.144,Ploisy
02608,773433.642,6969314.382,Plomion
02609,753608.632,6932883.863,Ployart-et-Vaurseine
02610,720291.209,6921443.92,Pommiers
02612,745063.486,6921527.154,Pont-Arcy
02613,759504.463,6924540.87,Pontavert
02614,714475.195,6980361.105,Pontru
02615,716489.516,6979593.975,Pontruet
02616,720252.148,6932734.513,Pont-Saint-Mard
02617,742334.71,6953336.412,Pouilly-sur-Serre
02618,728511.117,6990684.858,Prémont
02619,730307.381,6938931.136,Prémontré
02620,739131.936,6921337.399,Presles-et-Boves
02621,745269.388,6935209.75,Presles-et-Thierny
02622,719156.281,6892397.462,Priez
02623,762171.613,6964014.522,Prisces
02624,754200.109,6977067.352,Proisy
02625,741326.295,6978378.745,Proix
02626,770484.761,6931243.045,Prouvais
02627,773649.411,6931357.775,Proviseux-et-Plesnoy
02628,709796.864,6910364.822,Puiseux-en-Retz
02629,747832.199,6972242.018,Puisieux-et-Clanlieu
02631,710576.055,6940471.752,Quierzy
02632,727841.533,6934524.68,Quincy-Basse
02633,740689.136,6912251.32,Quincy-sous-le-Mont
02634,783615.744,6956554.552,Raillimont
02635,723807.616,6984417.173,Ramicourt
02636,730321.662,6970749.054,Regny
02637,725124.445,6977532.183,Remaucourt
02638,737891.429,6953525.473,Remies
02639,721310.946,6957253.301,Remigny
02640,732722.386,6959537.592,Renansart
02641,774834.005,6960513.858,Renneval
02642,787212.837,6960933.63,Résigny
02643,710196.71,6920978.279,Ressons-le-Long
02644,700269.056,6913217.648,Retheuil
02645,741257.861,6883563.128,Reuilly-Sauvigny
02647,742212.919,6993252.767,Ribeauville
02648,733913.964,6965604.382,Ribemont
02649,728393.113,6894079.837,Rocourt-Saint-Martin
02650,769828.997,6991589.85,Rocquigny
02651,730020.691,6950105.718,Rogécourt
02652,759125.516,6963453.432,Rogny
02653,724449.827,6876158.112,Romeny-sur-Marne
02654,752721.919,6976896.796,Romery
02655,743940.077,6893466.199,Ronchères
02656,759567.077,6919738.087,Roucy
02657,756722.695,6967748.269,Rougeries
02658,713057.892,6968124.967,Roupy
02659,723894.625,6973292.977,Rouvroy
02660,784910.321,6957954.143,Rouvroy-sur-Serre
02661,738975.423,6934887.468,Royaucourt-et-Chailvet
02662,721676.787,6899887.654,Rozet-Saint-Albin
02663,727006.568,6913693.757,Rozières-sur-Crise
02664,732967.118,6869468.27,Rozoy-Bellevalle
02665,727776.407,6904760.825,Grand-Rozoy
02666,781664.773,6956951.172,Rozoy-sur-Serre
02667,717992.693,6916860.887,Saconin-et-Breuil
02668,750811.876,6970135.58,Sains-Richaumont
02670,759340.279,6977605.929,Saint-Algis
02671,713636.755,6934502.494,Saint-Aubin
02672,710841.459,6918342.15,Saint-Bandry
02673,709460.106,6925500.322,Saint-Christophe-à-Berry
02674,777307.488,6964509.72,Saint-Clément
02675,756598.963,6931453.39,Sainte-Croix
02676,762634.535,6935816.962,Saint-Erme-Outre-et-Ramecourt
02677,737832.707,6879603.717,Saint-Eugène
02678,777461.277,6958938.88,Sainte-Geneviève
02679,715695.135,6890986.507,Saint-Gengoulph
02680,728428.508,6944089.99,Saint-Gobain
02681,759977.021,6967523.937,Saint-Gobert
02682,742738.808,6920396.907,Saint-Mard
02683,739740.38,6994124.585,Saint-Martin-Rivière
02684,782845.798,6981430.005,Saint-Michel
02685,731759.035,6944334.093,Saint-Nicolas-aux-Bois
02686,714690.079,6938450.025,Saint-Paul-aux-Bois
02687,714318.327,6912489.781,Saint-Pierre-Aigle
02688,758607.15,6969810.93,Saint-Pierre-lès-Franqueville
02689,763150.031,6957559.491,Saint-Pierremont
02690,765818.927,6946796.909,Sainte-Preuve
02691,720005.42,6972084.791,Saint-Quentin
02693,722459.531,6905169.645,Saint-Rémy-Blanzy
02694,713150.741,6960801.484,Saint-Simon
02695,744896.754,6910137.614,Saint-Thibaut
02696,759328.384,6933933.156,Saint-Thomas
02697,753781.265,6943336.063,Samoussy
02698,734570.848,6926774.831,Sancy-les-Cheminots
02699,735385.164,6901735.973,Saponay
02701,722875.513,6875205.042,Saulchery
02702,714204.451,6970593.706,Savy
02703,735509.601,6985021.842,Seboncourt
02704,714935.287,6932785.898,Selens
02705,772020.557,6941688.959,La Selve
02706,726276.833,6915450.91,Septmonts
02707,728093.453,6941285.563,Septvaux
02708,724450.537,6981600.826,Sequehart
02709,726028.019,6991842.782,Serain
02710,715690.783,6964637.396,Seraucourt-le-Grand
02711,732629.317,6914891.528,Serches
02712,741653.463,6898209.214,Sergy
02713,740695.137,6901423.071,Seringes-et-Nesles
02714,732480.493,6919278.57,Sermoise
02715,749613.721,6917066.07,Serval
02716,724725.699,6946711.878,Servais
02717,730529.362,6962973.745,Séry-lès-Mézières
02718,710854.399,6899629.109,Silly-la-Poterie
02719,719395.843,6943602.386,Sinceny
02720,766617.434,6940912.583,Sissonne
02721,730370.539,6968082.237,Sissy
02722,723551.895,6920003.917,Soissons
